Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024
2015,1,1.330665909,103.922843972,460542.0,EAST REGION,BEDOK,BEDOK NORTH,542,BEDOK NTH ST 3,3 ROOM,NEW GENERATION,10,12,67,1985,69,Bedok North MRT Station,704.536184045,9548.616780604,ALJUNIED,WP,285000,335113
2015,1,1.333541189,103.923190774,460536.0,EAST REGION,BEDOK,BEDOK NORTH,536,BEDOK NTH ST 3,4 ROOM,NEW GENERATION,16,18,92,1980,64,Bedok North MRT Station,595.095548043,9759.335561833,ALJUNIED,WP,390000,458575
2015,1,1.333175419,103.931265025,460509.0,EAST REGION,BEDOK,BEDOK NORTH,509,BEDOK NTH ST 3,3 ROOM,NEW GENERATION,4,6,67,1979,63,Bedok Reservoir MRT Station,394.579683894,10487.158109185,ALJUNIED,WP,285000,335113
2015,1,1.331880003,103.932389359,460504.0,EAST REGION,BEDOK,BEDOK NORTH,504,BEDOK NTH ST 3,3 ROOM,IMPROVED,7,9,59,1978,62,Bedok Reservoir MRT Station,523.062383599,10519.238687693,ALJUNIED,WP,270000,317475
2015,1,1.331245062,103.931244294,460502.0,EAST REGION,BEDOK,BEDOK NORTH,502,BEDOK NTH ST 3,3 ROOM,IMPROVED,7,9,59,1978,62,Bedok Reservoir MRT Station,603.142570332,10373.840061543,ALJUNIED,WP,285000,335113
2015,1,1.334601139,103.929445272,460525.0,EAST REGION,BEDOK,BEDOK NORTH,525,BEDOK NTH ST 3,3 ROOM,NEW GENERATION,4,6,67,1979,63,Bedok Reservoir MRT Station,381.574230829,10401.490321872,ALJUNIED,WP,285000,335113
2015,1,1.33714404,103.92843383,470724.0,EAST REGION,BEDOK,BEDOK RESERVOIR,724,BEDOK RESERVOIR RD,4 ROOM,MODEL A,4,6,103,1984,68,Bedok Reservoir MRT Station,427.123247693,10465.824202183,ALJUNIED,WP,418000,491499
2015,1,1.337165074,103.919893055,470703.0,EAST REGION,BEDOK,BEDOK RESERVOIR,703,BEDOK RESERVOIR RD,3 ROOM,NEW GENERATION,1,3,68,1980,64,Bedok North MRT Station,342.325857801,9702.884463026,ALJUNIED,WP,291000,342168
2015,1,1.335416066,103.92235007,470709.0,EAST REGION,BEDOK,BEDOK RESERVOIR,709,BEDOK RESERVOIR RD,3 ROOM,NEW GENERATION,4,6,68,1981,65,Bedok North MRT Station,492.202808063,9803.895045145,ALJUNIED,WP,315000,370388
2015,1,1.335416066,103.92235007,470709.0,EAST REGION,BEDOK,BEDOK RESERVOIR,709,BEDOK RESERVOIR RD,3 ROOM,NEW GENERATION,4,6,68,1981,65,Bedok North MRT Station,492.202808063,9803.895045145,ALJUNIED,WP,288000,338640
2015,1,1.336462568,103.937895451,470772.0,EAST REGION,BEDOK,BEDOK RESERVOIR,772,BEDOK RESERVOIR VIEW,4 ROOM,PREMIUM APARTMENT,19,21,107,2000,84,Bedok Reservoir MRT Station,630.194945883,11305.926471173,EAST COAST,PAP,485000,570280
2015,1,1.335664343,103.937321682,470768.0,EAST REGION,BEDOK,BEDOK RESERVOIR,768,BEDOK RESERVOIR VIEW,4 ROOM,PREMIUM APARTMENT,13,15,105,2000,84,Bedok Reservoir MRT Station,575.668009692,11205.424229046,EAST COAST,PAP,530000,623192
2015,1,1.336582219,103.93670728,470774.0,EAST REGION,BEDOK,BEDOK RESERVOIR,774,BEDOK RESERVOIR VIEW,4 ROOM,PREMIUM APARTMENT,19,21,107,2000,84,Bedok Reservoir MRT Station,497.767329292,11200.416995018,EAST COAST,PAP,500000,587917
2015,1,1.321301188,103.933299574,460002.0,EAST REGION,BEDOK,BEDOK SOUTH,2,BEDOK STH AVE 1,3 ROOM,IMPROVED,7,9,65,1976,60,Tanah Merah MRT Station,1607.488804048,10060.659632646,EAST COAST,PAP,338000,397432
2015,1,1.321301188,103.933299574,460002.0,EAST REGION,BEDOK,BEDOK SOUTH,2,BEDOK STH AVE 1,3 ROOM,IMPROVED,10,12,65,1976,60,Tanah Merah MRT Station,1607.488804048,10060.659632646,EAST COAST,PAP,339000,398608
2015,1,1.322056529,103.938354727,460034.0,EAST REGION,BEDOK,BEDOK SOUTH,34,BEDOK STH AVE 2,4 ROOM,IMPROVED,7,9,90,1977,61,Tanah Merah MRT Station,1072.182806169,10607.356444637,EAST COAST,PAP,405000,476213
2015,1,1.321906636,103.939847214,460037.0,EAST REGION,BEDOK,BEDOK SOUTH,37,BEDOK STH AVE 2,4 ROOM,IMPROVED,13,15,84,1977,61,Tanah Merah MRT Station,947.286690614,10752.637515698,EAST COAST,PAP,410000,482092
2015,1,1.321770859,103.93632657,463010.0,EAST REGION,BEDOK,BEDOK SOUTH,10D,BEDOK STH AVE 2,EXECUTIVE,APARTMENT,4,6,141,1995,79,Tanah Merah MRT Station,1282.580353319,10388.526781563,EAST COAST,PAP,630000,740776
2015,1,1.322332207,103.939766219,460035.0,EAST REGION,BEDOK,BEDOK SOUTH,35,BEDOK STH AVE 2,4 ROOM,IMPROVED,4,6,90,1977,61,Tanah Merah MRT Station,925.557454592,10763.304709273,EAST COAST,PAP,415000,487971
2015,1,1.322217108,103.934991225,460006.0,EAST REGION,BEDOK,BEDOK SOUTH,6,BEDOK STH AVE 2,4 ROOM,IMPROVED,10,12,82,1976,60,Tanah Merah MRT Station,1394.271232483,10274.071347175,EAST COAST,PAP,408000,479740
2015,1,1.318974103,103.944076222,460067.0,EAST REGION,BEDOK,BEDOK SOUTH,67,BEDOK STH AVE 3,5 ROOM,STANDARD,16,18,123,1977,61,Tanah Merah MRT Station,959.007948599,11064.899855136,EAST COAST,PAP,768000,903041
2015,1,1.318493779,103.94387246,460066.0,EAST REGION,BEDOK,BEDOK SOUTH,66,BEDOK STH AVE 3,5 ROOM,STANDARD,1,3,123,1977,61,Tanah Merah MRT Station,1016.338204053,11024.724088585,EAST COAST,PAP,637000,749006
2015,1,1.320669171,103.944689529,460172.0,EAST REGION,BEDOK,BEDOK SOUTH,172,BEDOK STH RD,5 ROOM,IMPROVED,1,3,122,1985,69,Tanah Merah MRT Station,760.15058944,11196.980399777,EAST COAST,PAP,575000,676105
2015,1,1.320825609,103.938994586,460038.0,EAST REGION,BEDOK,BEDOK SOUTH,38,BEDOK STH RD,2 ROOM,IMPROVED,7,9,44,1978,62,Tanah Merah MRT Station,1096.812672233,10618.091466724,EAST COAST,PAP,255000,299838
2015,1,1.320625049,103.934734222,460018.0,EAST REGION,BEDOK,BEDOK SOUTH,18,BEDOK STH RD,3 ROOM,IMPROVED,4,6,65,1976,60,Tanah Merah MRT Station,1499.024407196,10174.91122836,EAST COAST,PAP,282000,331585
2015,1,1.32369452,103.934994919,460028.0,EAST REGION,BEDOK,BEDOK SOUTH,28,NEW UPP CHANGI RD,3 ROOM,IMPROVED,1,3,65,1977,61,Tanah Merah MRT Station,1336.263048289,10344.451452593,EAST COAST,PAP,310000,364509
2015,1,1.323326674,103.940030189,461062.0,EAST REGION,BEDOK,BEDOK SOUTH,62,NEW UPP CHANGI RD,4 ROOM,NEW GENERATION,10,12,92,1978,62,Tanah Merah MRT Station,839.536324198,10834.971425992,EAST COAST,PAP,441888,519587
2015,1,1.324124329,103.934921046,462027.0,EAST REGION,BEDOK,BEDOK SOUTH,27,NEW UPP CHANGI RD,3 ROOM,IMPROVED,1,3,65,1982,66,Tanah Merah MRT Station,1330.743957022,10357.825323797,EAST COAST,PAP,292000,343344
2015,1,1.325092556,103.942110168,461055.0,EAST REGION,BEDOK,BEDOK SOUTH,55,NEW UPP CHANGI RD,5 ROOM,STANDARD,16,18,118,1977,61,Tanah Merah MRT Station,541.871986956,11126.605995904,EAST COAST,PAP,635000,746655
2015,1,1.324678528,103.939770313,460065.0,EAST REGION,BEDOK,BEDOK SOUTH,65,NEW UPP CHANGI RD,4 ROOM,NEW GENERATION,1,3,92,1978,62,Tanah Merah MRT Station,798.515759312,10871.138162778,EAST COAST,PAP,425000,499730
2015,1,1.324245542,103.941568704,461057.0,EAST REGION,BEDOK,BEDOK SOUTH,57,NEW UPP CHANGI RD,3 ROOM,IMPROVED,4,6,68,1985,69,Tanah Merah MRT Station,640.475437783,11032.857144578,EAST COAST,PAP,320000,376267
2015,1,1.328770222,103.909381354,470103.0,EAST REGION,BEDOK,KAKI BUKIT,103,BEDOK RESERVOIR RD,3 ROOM,NEW GENERATION,4,6,70,1985,69,Kaki Bukit MRT Station,696.384654484,8209.526457093,ALJUNIED,WP,313000,368036
2015,1,1.331841299,103.913196236,470608.0,EAST REGION,BEDOK,KAKI BUKIT,608,BEDOK RESERVOIR RD,3 ROOM,NEW GENERATION,10,12,67,1982,66,Kaki Bukit MRT Station,605.787611443,8753.158623993,ALJUNIED,WP,318000,373915
2015,1,1.334399083,103.914501163,470629.0,EAST REGION,BEDOK,KAKI BUKIT,629,BEDOK RESERVOIR RD,EXECUTIVE,APARTMENT,1,3,173,1993,77,Bedok North MRT Station,388.826745953,9042.923686982,ALJUNIED,WP,753000,885403
2015,1,1.328449133,103.909937397,470101.0,EAST REGION,BEDOK,KAKI BUKIT,101,BEDOK RESERVOIR RD,5 ROOM,IMPROVED,7,9,121,1985,69,Kaki Bukit MRT Station,739.997987943,8236.628375863,ALJUNIED,WP,480000,564400
2015,1,1.33056066,103.909838948,470114.0,EAST REGION,BEDOK,KAKI BUKIT,114,BEDOK RESERVOIR RD,EXECUTIVE,MAISONETTE,1,3,148,1985,69,Kaki Bukit MRT Station,509.075933967,8372.597353918,ALJUNIED,WP,620000,729017
2015,1,1.329348987,103.911583237,470602.0,EAST REGION,BEDOK,KAKI BUKIT,602,BEDOK RESERVOIR RD,5 ROOM,IMPROVED,7,9,121,1982,66,Kaki Bukit MRT Station,702.423106429,8442.523059358,ALJUNIED,WP,440000,517367
2015,1,1.334334322,103.917712559,470620.0,EAST REGION,BEDOK,KAKI BUKIT,620,BEDOK RESERVOIR RD,2 ROOM,IMPROVED,7,9,45,1986,70,Bedok North MRT Station,53.926794583,9319.255495012,ALJUNIED,WP,246000,289255
2015,1,1.333122056,103.911711198,470131.0,EAST REGION,BEDOK,KAKI BUKIT,131,BEDOK RESERVOIR RD,4 ROOM,SIMPLIFIED,1,3,83,1987,71,Kaki Bukit MRT Station,389.375272274,8713.086128464,ALJUNIED,WP,360000,423300
2015,1,1.334881942,103.91177886,470147.0,EAST REGION,BEDOK,KAKI BUKIT,147,BEDOK RESERVOIR RD,4 ROOM,SIMPLIFIED,13,15,84,1987,71,Kaki Bukit MRT Station,334.635948203,8843.870631932,ALJUNIED,WP,369000,433883
2015,1,1.334334322,103.917712559,470620.0,EAST REGION,BEDOK,KAKI BUKIT,620,BEDOK RESERVOIR RD,3 ROOM,IMPROVED,4,6,68,1986,70,Bedok North MRT Station,53.926794583,9319.255495012,ALJUNIED,WP,290000,340992
2015,1,1.33101555,103.915165583,470611.0,EAST REGION,BEDOK,KAKI BUKIT,611,BEDOK RESERVOIR RD,5 ROOM,IMPROVED,4,6,123,1993,77,Bedok North MRT Station,517.479128515,8871.721347136,ALJUNIED,WP,420000,493850
2015,1,1.334332462,103.906386016,410659.0,EAST REGION,BEDOK,KAKI BUKIT,659,JLN TENAGA,5 ROOM,IMPROVED,4,6,126,1996,80,Kaki Bukit MRT Station,277.201152438,8354.736608304,ALJUNIED,WP,563000,661995
2015,1,1.326043353,103.926488452,461040.0,EAST REGION,BEDOK,KEMBANGAN,40,CHAI CHEE AVE,3 ROOM,IMPROVED,1,3,65,1974,58,Bedok Reservoir MRT Station,1331.749847351,9626.670576056,MARINE PARADE,PAP,320000,376267
2015,1,1.324225073,103.922021942,460804.0,EAST REGION,BEDOK,KEMBANGAN,804,CHAI CHEE RD,5 ROOM,IMPROVED,7,9,126,1993,77,Kembangan MRT Station,1069.566902031,9095.468219039,MARINE PARADE,PAP,620000,729017
2015,1,1.324225073,103.922021942,460804.0,EAST REGION,BEDOK,KEMBANGAN,804,CHAI CHEE RD,5 ROOM,IMPROVED,1,3,128,1993,77,Kembangan MRT Station,1069.566902031,9095.468219039,MARINE PARADE,PAP,550000,646709
2015,1,1.327978774,103.925804793,461042.0,EAST REGION,BEDOK,KEMBANGAN,42,CHAI CHEE ST,3 ROOM,NEW GENERATION,4,6,67,1985,69,Bedok North MRT Station,1148.014232016,9668.927126107,MARINE PARADE,PAP,295000,346871
2015,1,1.325855463,103.910598911,410103.0,EAST REGION,BEDOK,KEMBANGAN,103,LENGKONG TIGA,5 ROOM,IMPROVED,1,3,121,1989,73,Kembangan MRT Station,593.367489183,8124.533007912,MARINE PARADE,PAP,688000,808974
2015,1,1.325634967,103.909815198,410104.0,EAST REGION,BEDOK,KEMBANGAN,104,LENGKONG TIGA,EXECUTIVE,MAISONETTE,7,9,146,1989,73,Kembangan MRT Station,616.3718007,8039.525154695,MARINE PARADE,PAP,840000,987701
2015,1,1.346810298,103.849041061,570112.0,CENTRAL REGION,BISHAN,BISHAN EAST,112,BISHAN ST 12,4 ROOM,MODEL A,1,3,104,1985,69,Bishan MRT Station,498.317892249,7060.292018079,BISHAN-TOA PAYOH,PAP,565000,664346
2015,1,1.346417614,103.847920707,570107.0,CENTRAL REGION,BISHAN,BISHAN EAST,107,BISHAN ST 12,4 ROOM,SIMPLIFIED,1,3,84,1985,69,Bishan MRT Station,558.363018904,7022.471478301,BISHAN-TOA PAYOH,PAP,438000,515015
2015,1,1.34608832,103.85046682,570128.0,CENTRAL REGION,BISHAN,BISHAN EAST,128,BISHAN ST 12,5 ROOM,IMPROVED,13,15,121,1987,71,Bishan MRT Station,596.583155898,6976.598380975,BISHAN-TOA PAYOH,PAP,782000,919502
2015,1,1.347231851,103.848808989,570113.0,CENTRAL REGION,BISHAN,BISHAN EAST,113,BISHAN ST 12,4 ROOM,SIMPLIFIED,7,9,84,1986,70,Bishan MRT Station,453.08481844,7107.836322869,BISHAN-TOA PAYOH,PAP,530000,623192
2015,1,1.347846232,103.853549588,570177.0,CENTRAL REGION,BISHAN,BISHAN EAST,177,BISHAN ST 13,4 ROOM,SIMPLIFIED,1,3,83,1987,71,Bishan MRT Station,622.880286276,7174.73240777,BISHAN-TOA PAYOH,PAP,485000,570280
2015,1,1.348003411,103.855395747,570167.0,CENTRAL REGION,BISHAN,BISHAN EAST,167,BISHAN ST 13,4 ROOM,SIMPLIFIED,7,9,84,1988,72,Bishan MRT Station,786.636878578,7202.18169335,BISHAN-TOA PAYOH,PAP,538000,632599
2015,1,1.350458535,103.85247618,570183.0,CENTRAL REGION,BISHAN,BISHAN EAST,183,BISHAN ST 13,5 ROOM,IMPROVED,10,12,121,1987,71,Bishan MRT Station,383.160477251,7460.36661235,BISHAN-TOA PAYOH,PAP,820000,964184
2015,1,1.348974317,103.851306462,570192.0,CENTRAL REGION,BISHAN,BISHAN EAST,192,BISHAN ST 13,5 ROOM,IMPROVED,13,15,120,1987,71,Bishan MRT Station,353.766119587,7295.101034414,BISHAN-TOA PAYOH,PAP,851000,1000635
2015,1,1.360428946,103.844777318,570239.0,CENTRAL REGION,BISHAN,MARYMOUNT,239,BISHAN ST 22,4 ROOM,MODEL A,1,3,105,1992,76,Bishan MRT Station,1118.563395567,8592.413703963,BISHAN-TOA PAYOH,PAP,470000,552642
2015,1,1.361910207,103.844170608,570251.0,CENTRAL REGION,BISHAN,MARYMOUNT,251,BISHAN ST 22,4 ROOM,MODEL A,7,9,108,1992,76,Ang Mo Kio MRT Station,1070.713320522,8761.485713116,BISHAN-TOA PAYOH,PAP,570000,670226
2015,1,1.361397156,103.843281259,570248.0,CENTRAL REGION,BISHAN,MARYMOUNT,248,BISHAN ST 22,4 ROOM,MODEL A,22,24,116,1992,76,Ang Mo Kio MRT Station,1174.212567162,8714.568524743,BISHAN-TOA PAYOH,PAP,675000,793688
2015,1,1.356272467,103.848249854,570212.0,CENTRAL REGION,BISHAN,MARYMOUNT,212,BISHAN ST 23,EXECUTIVE,MAISONETTE,4,6,149,1992,76,Bishan MRT Station,556.968659962,8109.200977921,BISHAN-TOA PAYOH,PAP,835000,981822
2015,1,1.355066869,103.846946061,570201.0,CENTRAL REGION,BISHAN,MARYMOUNT,201,BISHAN ST 23,EXECUTIVE,MAISONETTE,7,9,150,1992,76,Bishan MRT Station,481.317096997,7983.502440217,BISHAN-TOA PAYOH,PAP,880000,1034734
2015,1,1.358070547,103.847138117,570227.0,CENTRAL REGION,BISHAN,MARYMOUNT,227,BISHAN ST 23,4 ROOM,MODEL A,4,6,105,1992,76,Bishan MRT Station,779.432215345,8313.827807799,BISHAN-TOA PAYOH,PAP,535000,629071
2015,1,1.356740015,103.849329508,570217.0,CENTRAL REGION,BISHAN,MARYMOUNT,217,BISHAN ST 23,5 ROOM,MODEL A,10,12,137,1992,76,Bishan MRT Station,600.15152424,8156.740699176,BISHAN-TOA PAYOH,PAP,770000,905392
2015,1,1.358658979,103.842049817,570264.0,CENTRAL REGION,BISHAN,MARYMOUNT,264,BISHAN ST 24,4 ROOM,MODEL A,7,9,104,1992,76,Upper Thomson MRT Station,1121.290518294,8429.081845789,BISHAN-TOA PAYOH,PAP,585000,687863
2015,1,1.358658979,103.842049817,570264.0,CENTRAL REGION,BISHAN,MARYMOUNT,264,BISHAN ST 24,4 ROOM,MODEL A,7,9,104,1992,76,Upper Thomson MRT Station,1121.290518294,8429.081845789,BISHAN-TOA PAYOH,PAP,475000,558521
2015,1,1.356615758,103.842317636,570271.0,CENTRAL REGION,BISHAN,MARYMOUNT,271,BISHAN ST 24,4 ROOM,MODEL A,1,3,104,1992,76,Marymount MRT Station,931.92371485,8201.204320387,BISHAN-TOA PAYOH,PAP,410000,482092
2015,1,1.357277093,103.844629114,570281.0,CENTRAL REGION,BISHAN,MARYMOUNT,281,BISHAN ST 24,4 ROOM,MODEL A,1,3,109,1992,76,Bishan MRT Station,828.581822346,8246.664855339,BISHAN-TOA PAYOH,PAP,520000,611434
2015,1,1.356661149,103.844930578,570289.0,CENTRAL REGION,BISHAN,MARYMOUNT,289,BISHAN ST 24,4 ROOM,PREMIUM APARTMENT,10,12,100,1998,82,Bishan MRT Station,754.212509031,8175.858648295,BISHAN-TOA PAYOH,PAP,588000,691391
2015,1,1.358221608,103.831932959,570447.0,CENTRAL REGION,BISHAN,UPPER THOMSON,447,BRIGHT HILL DR,5 ROOM,IMPROVED,16,18,120,1990,74,Upper Thomson MRT Station,434.260026441,8592.343480889,BISHAN-TOA PAYOH,PAP,668888,786501
2015,1,1.349361383,103.839099308,570302.0,CENTRAL REGION,BISHAN,UPPER THOMSON,302,SHUNFU RD,4 ROOM,NEW GENERATION,1,3,95,1984,68,Marymount MRT Station,80.810011364,7462.470082457,BISHAN-TOA PAYOH,PAP,570000,670226
2015,1,1.350582529,103.837846846,570308.0,CENTRAL REGION,BISHAN,UPPER THOMSON,308,SHUNFU RD,3 ROOM,NEW GENERATION,1,3,67,1984,68,Marymount MRT Station,271.606859062,7621.436166946,BISHAN-TOA PAYOH,PAP,392000,460927
2015,1,1.350851679,103.838679123,570310.0,CENTRAL REGION,BISHAN,UPPER THOMSON,310,SHUNFU RD,5 ROOM,IMPROVED,7,9,121,1984,68,Marymount MRT Station,251.15930475,7633.033818622,BISHAN-TOA PAYOH,PAP,590000,693742
2015,1,1.358355538,103.830397808,570450.0,CENTRAL REGION,BISHAN,UPPER THOMSON,450,SIN MING AVE,EXECUTIVE,MAISONETTE,22,24,174,1989,73,Upper Thomson MRT Station,516.880884653,8651.046521872,BISHAN-TOA PAYOH,PAP,955000,1122922
2015,1,1.350831589,103.749372546,650623.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,623,BT BATOK CTRL,5 ROOM,IMPROVED,4,6,119,1997,81,Bukit Batok MRT Station,210.437794519,13599.000319267,BUKIT BATOK,PAP,622000,731369
2015,1,1.350716438,103.748496406,650622.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,622,BT BATOK CTRL,5 ROOM,IMPROVED,16,18,113,2003,87,Bukit Batok MRT Station,226.280529868,13673.463429331,BUKIT BATOK,PAP,718888,845293
2015,1,1.351182049,103.74720986,650124.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,124,BT BATOK CTRL,4 ROOM,NEW GENERATION,4,6,93,1985,69,Bukit Batok MRT Station,355.53252679,13821.504924325,BUKIT BATOK,PAP,395000,464455
2015,1,1.350229165,103.748340673,650621.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,621,BT BATOK CTRL,5 ROOM,IMPROVED,16,18,113,2003,87,Bukit Batok MRT Station,192.32415302,13658.569991564,BUKIT BATOK,PAP,710000,834842
2015,1,1.348276604,103.754680867,650229.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,229,BT BATOK EAST AVE 3,3 ROOM,NEW GENERATION,10,12,67,1985,69,Bukit Batok MRT Station,581.969718707,12950.714555145,BUKIT BATOK,PAP,280000,329234
2015,1,1.346597858,103.748448437,650202.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,202,BT BATOK ST 21,5 ROOM,MODEL A,16,18,149,1985,69,Bukit Batok MRT Station,283.062597021,13434.038871219,BUKIT BATOK,PAP,728000,856007
2015,1,1.346248662,103.749382188,650207.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,207,BT BATOK ST 21,4 ROOM,MODEL A,10,12,104,1983,67,Bukit Batok MRT Station,296.993566249,13325.302196696,BUKIT BATOK,PAP,463888,545455
2015,1,1.346733922,103.75472784,650217.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,217,BT BATOK ST 21,3 ROOM,NEW GENERATION,10,12,67,1984,68,Bukit Batok MRT Station,631.337113654,12852.05341734,BUKIT BATOK,PAP,280000,329234
2015,1,1.345903105,103.748811814,650208.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,208,BT BATOK ST 21,3 ROOM,MODEL A,4,6,73,1983,67,Bukit Batok MRT Station,343.403804562,13359.44249022,BUKIT BATOK,PAP,324000,380970
2015,1,1.35073333,103.746261338,650131.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,131,BT BATOK WEST AVE 6,4 ROOM,MODEL A,7,9,103,1984,68,Bukit Batok MRT Station,411.031682056,13883.26936788,BUKIT BATOK,PAP,435000,511488
2015,1,1.34883638,103.745173404,650113.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,113,BT BATOK WEST AVE 6,4 ROOM,MODEL A,4,6,104,1984,68,Bukit Batok MRT Station,480.7556774,13874.173206325,BUKIT BATOK,PAP,415000,487971
2015,1,1.347458339,103.747473341,650102.0,WEST REGION,BUKIT BATOK,BUKIT BATOK CENTRAL,102,BT BATOK WEST AVE 6,5 ROOM,MODEL A,4,6,134,1985,69,Bukit Batok MRT Station,277.568969837,13576.328597638,BUKIT BATOK,PAP,600000,705501
2015,1,1.348757884,103.759451695,650269.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,269,BT BATOK EAST AVE 4,3 ROOM,SIMPLIFIED,1,3,64,1986,70,Bukit Batok MRT Station,1108.54364308,12544.148346748,JURONG,PAP,287000,337464
2015,1,1.348815442,103.757951913,650272.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,272,BT BATOK EAST AVE 4,3 ROOM,SIMPLIFIED,4,6,64,1986,70,Bukit Batok MRT Station,941.555500681,12684.178506967,JURONG,PAP,276000,324530
2015,1,1.351055493,103.757080302,650250.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,250,BT BATOK EAST AVE 5,3 ROOM,MODEL A,10,12,73,1985,69,Bukit Batok MRT Station,876.493824831,12906.575652768,JURONG,PAP,305000,358629
2015,1,1.349620134,103.756432137,650243.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,243,BT BATOK EAST AVE 5,5 ROOM,IMPROVED,1,3,121,1985,69,Bukit Batok MRT Station,776.068667981,12873.779302168,JURONG,PAP,440000,517367
2015,1,1.35048816,103.754177773,650240.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,240,BT BATOK EAST AVE 5,3 ROOM,NEW GENERATION,7,9,67,1985,69,Bukit Batok MRT Station,549.094824354,13134.615250916,JURONG,PAP,288000,338640
2015,1,1.35048816,103.754177773,650240.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,240,BT BATOK EAST AVE 5,3 ROOM,NEW GENERATION,1,3,74,1985,69,Bukit Batok MRT Station,549.094824354,13134.615250916,JURONG,PAP,283000,332761
2015,1,1.350616557,103.75656416,650249.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,249,BT BATOK EAST AVE 5,3 ROOM,MODEL A,7,9,73,1985,69,Bukit Batok MRT Station,808.760363333,12925.150972049,JURONG,PAP,300000,352750
2015,1,1.350239139,103.755100851,650239.0,WEST REGION,BUKIT BATOK,BUKIT BATOK EAST,239,BT BATOK EAST AVE 5,3 ROOM,NEW GENERATION,7,9,67,1985,69,Bukit Batok MRT Station,640.684484085,13034.481783988,JURONG,PAP,300000,352750
2015,1,1.344411499,103.757461512,651290.0,WEST REGION,BUKIT BATOK,BUKIT BATOK SOUTH,290D,BT BATOK EAST AVE 3,4 ROOM,MODEL A,7,9,100,1998,82,Bukit Batok MRT Station,1018.067473664,12456.919670038,JURONG,PAP,435000,511488
2015,1,1.343667663,103.756051703,650291.0,WEST REGION,BUKIT BATOK,BUKIT BATOK SOUTH,291A,BT BATOK ST 24,4 ROOM,MODEL A,16,18,103,1997,81,Bukit Batok MRT Station,933.688398645,12544.572412684,JURONG,PAP,460000,540884
2015,1,1.343064355,103.755677627,651291.0,WEST REGION,BUKIT BATOK,BUKIT BATOK SOUTH,291B,BT BATOK ST 24,4 ROOM,MODEL A,7,9,103,1998,82,Bukit Batok MRT Station,945.963253227,12544.324355305,JURONG,PAP,400000,470334
2015,1,1.343517906,103.755391788,653291.0,WEST REGION,BUKIT BATOK,BUKIT BATOK SOUTH,291D,BT BATOK ST 24,4 ROOM,MODEL A,1,3,104,1998,82,Bukit Batok MRT Station,888.536839588,12597.889160367,JURONG,PAP,438000,515015
2015,1,1.345803048,103.759260052,653288.0,WEST REGION,BUKIT BATOK,BUKIT BATOK SOUTH,288D,BT BATOK ST 25,4 ROOM,MODEL A2,13,15,92,1998,82,Bukit Batok MRT Station,1140.789679787,12375.28125458,JURONG,PAP,400000,470334
2015,1,1.348368995,103.743422087,650157.0,WEST REGION,BUKIT BATOK,BUKIT BATOK WEST,157,BT BATOK ST 11,3 ROOM,NEW GENERATION,4,6,80,1998,82,Bukit Batok MRT Station,678.406099315,14013.739354232,BUKIT BATOK,PAP,297000,349223
2015,1,1.347716975,103.742831711,650164.0,WEST REGION,BUKIT BATOK,BUKIT BATOK WEST,164,BT BATOK ST 11,3 ROOM,MODEL A,13,15,73,1984,68,Bukit Batok MRT Station,753.326027666,14033.168541135,BUKIT BATOK,PAP,306000,359805
2015,1,1.348301895,103.744257268,650152.0,WEST REGION,BUKIT BATOK,BUKIT BATOK WEST,152,BT BATOK ST 11,3 ROOM,NEW GENERATION,4,6,67,1998,82,Bukit Batok MRT Station,586.749612312,13930.345172698,BUKIT BATOK,PAP,288000,338640
2015,1,1.347716975,103.742831711,650164.0,WEST REGION,BUKIT BATOK,BUKIT BATOK WEST,164,BT BATOK ST 11,4 ROOM,MODEL A,4,6,105,1984,68,Bukit Batok MRT Station,753.326027666,14033.168541135,BUKIT BATOK,PAP,418000,491499
