End of Period / SORA Value Date,Month,Day,Date,3-Month US$ SIBOR
2011,Nov,08,08-Nov-2011,0.44
2011,Nov,09,09-Nov-2011,0.45
2011,Nov,10,10-Nov-2011,0.45
2011,Nov,11,11-Nov-2011,0.45
2011,Nov,14,14-Nov-2011,0.46
2011,Nov,15,15-Nov-2011,0.46
2011,Nov,16,16-Nov-2011,0.46
2011,Nov,17,17-Nov-2011,0.47
2011,Nov,18,18-Nov-2011,0.48
2011,Nov,21,21-Nov-2011,0.48
2011,Nov,22,22-Nov-2011,0.5
2011,Nov,23,23-Nov-2011,0.5
2011,Nov,24,24-Nov-2011,0.5
2011,Nov,25,25-Nov-2011,0.51
2011,Nov,28,28-Nov-2011,0.51
2011,Nov,29,29-Nov-2011,0.52
2011,Nov,30,30-Nov-2011,0.53
2011,Dec,01,01-Dec-2011,0.52
2011,Dec,02,02-Dec-2011,0.52
2011,Dec,05,05-Dec-2011,0.53
2011,Dec,06,06-Dec-2011,0.53
2011,Dec,07,07-Dec-2011,0.53
2011,Dec,08,08-Dec-2011,0.54
2011,Dec,09,09-Dec-2011,0.54
2011,Dec,12,12-Dec-2011,0.54
2011,Dec,13,13-Dec-2011,0.54
2011,Dec,14,14-Dec-2011,0.54
2011,Dec,15,15-Dec-2011,0.55
2011,Dec,16,16-Dec-2011,0.55
2011,Dec,19,19-Dec-2011,0.56
2011,Dec,20,20-Dec-2011,0.57
2011,Dec,21,21-Dec-2011,0.57
2011,Dec,22,22-Dec-2011,0.57
2011,Dec,23,23-Dec-2011,0.57
2011,Dec,27,27-Dec-2011,0.57
2011,Dec,28,28-Dec-2011,0.57
2011,Dec,29,29-Dec-2011,0.58
2011,Dec,30,30-Dec-2011,0.58
2012,Jan,03,03-Jan-2012,0.58
2012,Jan,04,04-Jan-2012,0.58
2012,Jan,05,05-Jan-2012,0.59
2012,Jan,06,06-Jan-2012,0.58
2012,Jan,09,09-Jan-2012,0.58
2012,Jan,10,10-Jan-2012,0.58
2012,Jan,11,11-Jan-2012,0.58
2012,Jan,12,12-Jan-2012,0.58
2012,Jan,13,13-Jan-2012,0.57
2012,Jan,16,16-Jan-2012,0.57
2012,Jan,17,17-Jan-2012,0.57
2012,Jan,18,18-Jan-2012,0.56
2012,Jan,19,19-Jan-2012,0.56
2012,Jan,20,20-Jan-2012,0.56
2012,Jan,25,25-Jan-2012,0.56
2012,Jan,26,26-Jan-2012,0.56
2012,Jan,27,27-Jan-2012,0.55
2012,Jan,30,30-Jan-2012,0.55
2012,Jan,31,31-Jan-2012,0.55
2012,Feb,01,01-Feb-2012,0.54
2012,Feb,02,02-Feb-2012,0.54
2012,Feb,03,03-Feb-2012,0.53
2012,Feb,06,06-Feb-2012,0.53
2012,Feb,07,07-Feb-2012,0.52
2012,Feb,08,08-Feb-2012,0.52
2012,Feb,09,09-Feb-2012,0.51
2012,Feb,10,10-Feb-2012,0.51
2012,Feb,13,13-Feb-2012,0.51
2012,Feb,14,14-Feb-2012,0.5
2012,Feb,15,15-Feb-2012,0.5
2012,Feb,16,16-Feb-2012,0.5
2012,Feb,17,17-Feb-2012,0.5
2012,Feb,20,20-Feb-2012,0.49
2012,Feb,21,21-Feb-2012,0.5
2012,Feb,22,22-Feb-2012,0.5
2012,Feb,23,23-Feb-2012,0.49
2012,Feb,24,24-Feb-2012,0.49
2012,Feb,27,27-Feb-2012,0.49
2012,Feb,28,28-Feb-2012,0.49
2012,Feb,29,29-Feb-2012,0.49
2012,Mar,01,01-Mar-2012,0.49
2012,Mar,02,02-Mar-2012,0.48
2012,Mar,05,05-Mar-2012,0.48
2012,Mar,06,06-Mar-2012,0.48
2012,Mar,07,07-Mar-2012,0.48
2012,Mar,08,08-Mar-2012,0.48
2012,Mar,09,09-Mar-2012,0.48
2012,Mar,12,12-Mar-2012,0.47
2012,Mar,13,13-Mar-2012,0.47
2012,Mar,14,14-Mar-2012,0.47
2012,Mar,15,15-Mar-2012,0.47
2012,Mar,16,16-Mar-2012,0.47
2012,Mar,19,19-Mar-2012,0.47
2012,Mar,20,20-Mar-2012,0.47
2012,Mar,21,21-Mar-2012,0.47
2012,Mar,22,22-Mar-2012,0.47
2012,Mar,23,23-Mar-2012,0.47
2012,Mar,26,26-Mar-2012,0.47
2012,Mar,27,27-Mar-2012,0.47
2012,Mar,28,28-Mar-2012,0.47
2012,Mar,29,29-Mar-2012,0.47
2012,Mar,30,30-Mar-2012,0.47
2012,Apr,02,02-Apr-2012,0.47
2012,Apr,03,03-Apr-2012,0.47
2012,Apr,04,04-Apr-2012,0.47
2012,Apr,05,05-Apr-2012,0.47
2012,Apr,09,09-Apr-2012,0.47
2012,Apr,10,10-Apr-2012,0.47
2012,Apr,11,11-Apr-2012,0.47
2012,Apr,12,12-Apr-2012,0.47
2012,Apr,13,13-Apr-2012,0.47
2012,Apr,16,16-Apr-2012,0.47
2012,Apr,17,17-Apr-2012,0.47
2012,Apr,18,18-Apr-2012,0.47
2012,Apr,19,19-Apr-2012,0.47
2012,Apr,20,20-Apr-2012,0.47
2012,Apr,23,23-Apr-2012,0.47
2012,Apr,24,24-Apr-2012,0.47
2012,Apr,25,25-Apr-2012,0.47
2012,Apr,26,26-Apr-2012,0.47
2012,Apr,27,27-Apr-2012,0.47
2012,Apr,30,30-Apr-2012,0.47
2012,May,02,02-May-2012,0.47
2012,May,03,03-May-2012,0.47
2012,May,04,04-May-2012,0.47
2012,May,07,07-May-2012,0.47
2012,May,08,08-May-2012,0.47
2012,May,09,09-May-2012,0.47
2012,May,10,10-May-2012,0.47
2012,May,11,11-May-2012,0.47
2012,May,14,14-May-2012,0.47
2012,May,15,15-May-2012,0.47
2012,May,16,16-May-2012,0.47
2012,May,17,17-May-2012,0.47
2012,May,18,18-May-2012,0.47
2012,May,21,21-May-2012,0.47
2012,May,22,22-May-2012,0.47
2012,May,23,23-May-2012,0.47
2012,May,24,24-May-2012,0.47
2012,May,25,25-May-2012,0.47
2012,May,28,28-May-2012,0.47
2012,May,29,29-May-2012,0.47
2012,May,30,30-May-2012,0.47
2012,May,31,31-May-2012,0.47
2012,Jun,01,01-Jun-2012,0.47
2012,Jun,04,04-Jun-2012,0.47
2012,Jun,05,05-Jun-2012,0.47
2012,Jun,06,06-Jun-2012,0.47
2012,Jun,07,07-Jun-2012,0.47
2012,Jun,08,08-Jun-2012,0.47
2012,Jun,11,11-Jun-2012,0.47
2012,Jun,12,12-Jun-2012,0.47
2012,Jun,13,13-Jun-2012,0.47
2012,Jun,14,14-Jun-2012,0.47
2012,Jun,15,15-Jun-2012,0.47
2012,Jun,18,18-Jun-2012,0.47
2012,Jun,19,19-Jun-2012,0.47
2012,Jun,20,20-Jun-2012,0.47
2012,Jun,21,21-Jun-2012,0.47
2012,Jun,22,22-Jun-2012,0.47
2012,Jun,25,25-Jun-2012,0.47
2012,Jun,26,26-Jun-2012,0.46
2012,Jun,27,27-Jun-2012,0.46
2012,Jun,28,28-Jun-2012,0.46
2012,Jun,29,29-Jun-2012,0.46
2012,Jul,02,02-Jul-2012,0.46
2012,Jul,03,03-Jul-2012,0.46
2012,Jul,04,04-Jul-2012,0.46
2012,Jul,05,05-Jul-2012,0.46
2012,Jul,06,06-Jul-2012,0.46
2012,Jul,09,09-Jul-2012,0.46
2012,Jul,10,10-Jul-2012,0.46
2012,Jul,11,11-Jul-2012,0.46
2012,Jul,12,12-Jul-2012,0.46
2012,Jul,13,13-Jul-2012,0.46
2012,Jul,16,16-Jul-2012,0.46
2012,Jul,17,17-Jul-2012,0.46
2012,Jul,18,18-Jul-2012,0.46
2012,Jul,19,19-Jul-2012,0.46
2012,Jul,20,20-Jul-2012,0.45
2012,Jul,23,23-Jul-2012,0.46
2012,Jul,24,24-Jul-2012,0.45
2012,Jul,25,25-Jul-2012,0.45
2012,Jul,26,26-Jul-2012,0.45
2012,Jul,27,27-Jul-2012,0.45
2012,Jul,30,30-Jul-2012,0.45
2012,Jul,31,31-Jul-2012,0.44
2012,Aug,01,01-Aug-2012,0.45
2012,Aug,02,02-Aug-2012,0.44
2012,Aug,03,03-Aug-2012,0.44
2012,Aug,06,06-Aug-2012,0.44
2012,Aug,07,07-Aug-2012,0.44
2012,Aug,08,08-Aug-2012,0.44
2012,Aug,10,10-Aug-2012,0.44
2012,Aug,13,13-Aug-2012,0.44
2012,Aug,14,14-Aug-2012,0.44
2012,Aug,15,15-Aug-2012,0.44
2012,Aug,16,16-Aug-2012,0.44
2012,Aug,17,17-Aug-2012,0.44
2012,Aug,21,21-Aug-2012,0.44
2012,Aug,22,22-Aug-2012,0.44
2012,Aug,23,23-Aug-2012,0.44
2012,Aug,24,24-Aug-2012,0.44
2012,Aug,27,27-Aug-2012,0.43
2012,Aug,28,28-Aug-2012,0.43
2012,Aug,29,29-Aug-2012,0.43
2012,Aug,30,30-Aug-2012,0.43
2012,Aug,31,31-Aug-2012,0.43
2012,Sep,03,03-Sep-2012,0.43
2012,Sep,04,04-Sep-2012,0.43
2012,Sep,05,05-Sep-2012,0.42
2012,Sep,06,06-Sep-2012,0.42
2012,Sep,07,07-Sep-2012,0.42
2012,Sep,10,10-Sep-2012,0.42
2012,Sep,11,11-Sep-2012,0.42
2012,Sep,12,12-Sep-2012,0.41
2012,Sep,13,13-Sep-2012,0.41
2012,Sep,14,14-Sep-2012,0.39
2012,Sep,17,17-Sep-2012,0.39
2012,Sep,18,18-Sep-2012,0.39
2012,Sep,19,19-Sep-2012,0.39
2012,Sep,20,20-Sep-2012,0.38
2012,Sep,21,21-Sep-2012,0.38
2012,Sep,24,24-Sep-2012,0.37
2012,Sep,25,25-Sep-2012,0.37
2012,Sep,26,26-Sep-2012,0.37
2012,Sep,27,27-Sep-2012,0.37
2012,Sep,28,28-Sep-2012,0.37
2012,Oct,01,01-Oct-2012,0.36
2012,Oct,02,02-Oct-2012,0.36
2012,Oct,03,03-Oct-2012,0.36
2012,Oct,04,04-Oct-2012,0.36
2012,Oct,05,05-Oct-2012,0.36
2012,Oct,08,08-Oct-2012,0.36
2012,Oct,09,09-Oct-2012,0.36
2012,Oct,10,10-Oct-2012,0.35
2012,Oct,11,11-Oct-2012,0.35
2012,Oct,12,12-Oct-2012,0.35
2012,Oct,15,15-Oct-2012,0.34
2012,Oct,16,16-Oct-2012,0.34
2012,Oct,17,17-Oct-2012,0.33
2012,Oct,18,18-Oct-2012,0.33
2012,Oct,19,19-Oct-2012,0.32
2012,Oct,22,22-Oct-2012,0.32
2012,Oct,23,23-Oct-2012,0.32
2012,Oct,24,24-Oct-2012,0.32
2012,Oct,25,25-Oct-2012,0.32
2012,Oct,29,29-Oct-2012,0.32
2012,Oct,30,30-Oct-2012,0.31
2012,Oct,31,31-Oct-2012,0.32
2012,Nov,01,01-Nov-2012,0.32
2012,Nov,02,02-Nov-2012,0.32
2012,Nov,05,05-Nov-2012,0.32
2012,Nov,06,06-Nov-2012,0.32
2012,Nov,07,07-Nov-2012,0.31
2012,Nov,08,08-Nov-2012,0.31
2012,Nov,09,09-Nov-2012,0.31
2012,Nov,12,12-Nov-2012,0.31
2012,Nov,14,14-Nov-2012,0.31
2012,Nov,15,15-Nov-2012,0.31
2012,Nov,16,16-Nov-2012,0.31
2012,Nov,19,19-Nov-2012,0.31
2012,Nov,20,20-Nov-2012,0.31
2012,Nov,21,21-Nov-2012,0.31
2012,Nov,22,22-Nov-2012,0.31
2012,Nov,23,23-Nov-2012,0.31
2012,Nov,26,26-Nov-2012,0.31
2012,Nov,27,27-Nov-2012,0.31
2012,Nov,28,28-Nov-2012,0.31
2012,Nov,29,29-Nov-2012,0.31
2012,Nov,30,30-Nov-2012,0.31
2012,Dec,03,03-Dec-2012,0.31
2012,Dec,04,04-Dec-2012,0.31
2012,Dec,05,05-Dec-2012,0.31
2012,Dec,06,06-Dec-2012,0.31
2012,Dec,07,07-Dec-2012,0.31
2012,Dec,10,10-Dec-2012,0.31
2012,Dec,11,11-Dec-2012,0.31
2012,Dec,12,12-Dec-2012,0.31
2012,Dec,13,13-Dec-2012,0.31
2012,Dec,14,14-Dec-2012,0.31
2012,Dec,17,17-Dec-2012,0.31
2012,Dec,18,18-Dec-2012,0.31
2012,Dec,19,19-Dec-2012,0.31
2012,Dec,20,20-Dec-2012,0.31
2012,Dec,21,21-Dec-2012,0.31
2012,Dec,24,24-Dec-2012,0.31
2012,Dec,26,26-Dec-2012,0.31
2012,Dec,27,27-Dec-2012,0.31
2012,Dec,28,28-Dec-2012,0.31
2012,Dec,31,31-Dec-2012,0.31
2013,Jan,02,02-Jan-2013,0.31
2013,Jan,03,03-Jan-2013,0.31
2013,Jan,04,04-Jan-2013,0.31
2013,Jan,07,07-Jan-2013,0.31
2013,Jan,08,08-Jan-2013,0.31
2013,Jan,09,09-Jan-2013,0.31
2013,Jan,10,10-Jan-2013,0.31
2013,Jan,11,11-Jan-2013,0.31
2013,Jan,14,14-Jan-2013,0.31
2013,Jan,15,15-Jan-2013,0.31
2013,Jan,16,16-Jan-2013,0.3
2013,Jan,17,17-Jan-2013,0.3
2013,Jan,18,18-Jan-2013,0.3
2013,Jan,21,21-Jan-2013,0.3
2013,Jan,22,22-Jan-2013,0.3
2013,Jan,23,23-Jan-2013,0.3
2013,Jan,24,24-Jan-2013,0.3
2013,Jan,25,25-Jan-2013,0.3
2013,Jan,28,28-Jan-2013,0.3
2013,Jan,29,29-Jan-2013,0.3
2013,Jan,30,30-Jan-2013,0.3
2013,Jan,31,31-Jan-2013,0.3
2013,Feb,01,01-Feb-2013,0.3
2013,Feb,04,04-Feb-2013,0.3
2013,Feb,05,05-Feb-2013,0.3
2013,Feb,06,06-Feb-2013,0.3
2013,Feb,07,07-Feb-2013,0.3
2013,Feb,08,08-Feb-2013,0.3
2013,Feb,13,13-Feb-2013,0.3
2013,Feb,14,14-Feb-2013,0.3
2013,Feb,15,15-Feb-2013,0.3
2013,Feb,18,18-Feb-2013,0.3
2013,Feb,19,19-Feb-2013,0.29
2013,Feb,20,20-Feb-2013,0.29
2013,Feb,21,21-Feb-2013,0.29
2013,Feb,22,22-Feb-2013,0.29
2013,Feb,25,25-Feb-2013,0.29
2013,Feb,26,26-Feb-2013,0.29
2013,Feb,27,27-Feb-2013,0.29
2013,Feb,28,28-Feb-2013,0.29
2013,Mar,01,01-Mar-2013,0.29
2013,Mar,04,04-Mar-2013,0.29
2013,Mar,05,05-Mar-2013,0.29
2013,Mar,06,06-Mar-2013,0.28
2013,Mar,07,07-Mar-2013,0.28
2013,Mar,08,08-Mar-2013,0.28
2013,Mar,11,11-Mar-2013,0.28
2013,Mar,12,12-Mar-2013,0.28
2013,Mar,13,13-Mar-2013,0.28
2013,Mar,14,14-Mar-2013,0.28
2013,Mar,15,15-Mar-2013,0.28
2013,Mar,18,18-Mar-2013,0.28
2013,Mar,19,19-Mar-2013,0.28
2013,Mar,20,20-Mar-2013,0.28
2013,Mar,21,21-Mar-2013,0.28
2013,Mar,22,22-Mar-2013,0.28
2013,Mar,25,25-Mar-2013,0.28
2013,Mar,26,26-Mar-2013,0.28
2013,Mar,27,27-Mar-2013,0.28
2013,Mar,28,28-Mar-2013,0.28
2013,Apr,01,01-Apr-2013,0.28
2013,Apr,02,02-Apr-2013,0.28
2013,Apr,03,03-Apr-2013,0.28
2013,Apr,04,04-Apr-2013,0.28
2013,Apr,05,05-Apr-2013,0.28
2013,Apr,08,08-Apr-2013,0.28
2013,Apr,09,09-Apr-2013,0.28
2013,Apr,10,10-Apr-2013,0.28
2013,Apr,11,11-Apr-2013,0.28
2013,Apr,12,12-Apr-2013,0.28
2013,Apr,15,15-Apr-2013,0.28
2013,Apr,16,16-Apr-2013,0.28
2013,Apr,17,17-Apr-2013,0.28
2013,Apr,18,18-Apr-2013,0.28
2013,Apr,19,19-Apr-2013,0.28
2013,Apr,22,22-Apr-2013,0.28
2013,Apr,23,23-Apr-2013,0.28
2013,Apr,24,24-Apr-2013,0.28
2013,Apr,25,25-Apr-2013,0.28
2013,Apr,26,26-Apr-2013,0.28
2013,Apr,29,29-Apr-2013,0.28
2013,Apr,30,30-Apr-2013,0.28
2013,May,02,02-May-2013,0.28
2013,May,03,03-May-2013,0.28
2013,May,06,06-May-2013,0.28
2013,May,07,07-May-2013,0.28
2013,May,08,08-May-2013,0.28
2013,May,09,09-May-2013,0.28
2013,May,10,10-May-2013,0.28
2013,May,13,13-May-2013,0.28
2013,May,14,14-May-2013,0.28
2013,May,15,15-May-2013,0.28
2013,May,16,16-May-2013,0.28
2013,May,17,17-May-2013,0.28
2013,May,20,20-May-2013,0.28
2013,May,21,21-May-2013,0.28
2013,May,22,22-May-2013,0.28
2013,May,23,23-May-2013,0.28
2013,May,27,27-May-2013,0.28
2013,May,28,28-May-2013,0.28
2013,May,29,29-May-2013,0.28
2013,May,30,30-May-2013,0.28
2013,May,31,31-May-2013,0.28
2013,Jun,03,03-Jun-2013,0.28
2013,Jun,04,04-Jun-2013,0.28
2013,Jun,05,05-Jun-2013,0.28
2013,Jun,06,06-Jun-2013,0.28
2013,Jun,07,07-Jun-2013,0.28
2013,Jun,10,10-Jun-2013,0.28
2013,Jun,11,11-Jun-2013,0.28
2013,Jun,12,12-Jun-2013,0.28
2013,Jun,13,13-Jun-2013,0.28
2013,Jun,14,14-Jun-2013,0.28
2013,Jun,17,17-Jun-2013,0.28
2013,Jun,18,18-Jun-2013,0.28
2013,Jun,19,19-Jun-2013,0.28
2013,Jun,20,20-Jun-2013,0.28
2013,Jun,21,21-Jun-2013,0.28
2013,Jun,24,24-Jun-2013,0.28
2013,Jun,25,25-Jun-2013,0.28
2013,Jun,26,26-Jun-2013,0.28
2013,Jun,27,27-Jun-2013,0.28
2013,Jun,28,28-Jun-2013,0.28
2013,Jul,01,01-Jul-2013,0.28
2013,Jul,02,02-Jul-2013,0.28
2013,Jul,03,03-Jul-2013,0.28
2013,Jul,04,04-Jul-2013,0.28
2013,Jul,05,05-Jul-2013,0.28
2013,Jul,08,08-Jul-2013,0.28
2013,Jul,09,09-Jul-2013,0.27
2013,Jul,10,10-Jul-2013,0.27
2013,Jul,11,11-Jul-2013,0.27
2013,Jul,12,12-Jul-2013,0.27
2013,Jul,15,15-Jul-2013,0.27
2013,Jul,16,16-Jul-2013,0.27
2013,Jul,17,17-Jul-2013,0.27
2013,Jul,18,18-Jul-2013,0.27
2013,Jul,19,19-Jul-2013,0.27
2013,Jul,22,22-Jul-2013,0.27
2013,Jul,23,23-Jul-2013,0.27
2013,Jul,24,24-Jul-2013,0.27
2013,Jul,25,25-Jul-2013,0.27
2013,Jul,26,26-Jul-2013,0.27
2013,Jul,29,29-Jul-2013,0.27
2013,Jul,30,30-Jul-2013,0.27
2013,Jul,31,31-Jul-2013,0.27
2013,Aug,01,01-Aug-2013,0.27
2013,Aug,02,02-Aug-2013,0.27
2013,Aug,05,05-Aug-2013,0.27
2013,Aug,06,06-Aug-2013,0.27
2013,Aug,07,07-Aug-2013,0.27
2013,Aug,12,12-Aug-2013,0.27
2013,Aug,13,13-Aug-2013,0.27
2013,Aug,14,14-Aug-2013,0.27
2013,Aug,15,15-Aug-2013,0.27
2013,Aug,16,16-Aug-2013,0.27
2013,Aug,19,19-Aug-2013,0.27
2013,Aug,20,20-Aug-2013,0.27
2013,Aug,21,21-Aug-2013,0.27
2013,Aug,22,22-Aug-2013,0.27
2013,Aug,23,23-Aug-2013,0.27
2013,Aug,26,26-Aug-2013,0.27
2013,Aug,27,27-Aug-2013,0.27
2013,Aug,28,28-Aug-2013,0.26
2013,Aug,29,29-Aug-2013,0.27
2013,Aug,30,30-Aug-2013,0.27
2013,Sep,02,02-Sep-2013,0.27
2013,Sep,03,03-Sep-2013,0.27
2013,Sep,04,04-Sep-2013,0.26
2013,Sep,05,05-Sep-2013,0.26
2013,Sep,06,06-Sep-2013,0.26
2013,Sep,09,09-Sep-2013,0.26
2013,Sep,10,10-Sep-2013,0.26
2013,Sep,11,11-Sep-2013,0.26
2013,Sep,12,12-Sep-2013,0.26
2013,Sep,13,13-Sep-2013,0.26
2013,Sep,16,16-Sep-2013,0.26
2013,Sep,17,17-Sep-2013,0.26
2013,Sep,18,18-Sep-2013,0.26
2013,Sep,19,19-Sep-2013,0.26
2013,Sep,20,20-Sep-2013,0.26
2013,Sep,23,23-Sep-2013,0.26
2013,Sep,24,24-Sep-2013,0.25
2013,Sep,25,25-Sep-2013,0.25
2013,Sep,26,26-Sep-2013,0.25
2013,Sep,27,27-Sep-2013,0.25
2013,Sep,30,30-Sep-2013,0.25
2013,Oct,01,01-Oct-2013,0.25
2013,Oct,02,02-Oct-2013,0.25
2013,Oct,03,03-Oct-2013,0.25
2013,Oct,04,04-Oct-2013,0.25
2013,Oct,07,07-Oct-2013,0.25
2013,Oct,08,08-Oct-2013,0.24
2013,Oct,09,09-Oct-2013,0.24
2013,Oct,10,10-Oct-2013,0.25
2013,Oct,11,11-Oct-2013,0.24
2013,Oct,14,14-Oct-2013,0.25
2013,Oct,16,16-Oct-2013,0.25
2013,Oct,17,17-Oct-2013,0.25
2013,Oct,18,18-Oct-2013,0.24
2013,Oct,21,21-Oct-2013,0.24
2013,Oct,22,22-Oct-2013,0.24
2013,Oct,23,23-Oct-2013,0.24
2013,Oct,24,24-Oct-2013,0.24
2013,Oct,25,25-Oct-2013,0.24
2013,Oct,28,28-Oct-2013,0.24
2013,Oct,29,29-Oct-2013,0.24
2013,Oct,30,30-Oct-2013,0.24
2013,Oct,31,31-Oct-2013,0.24
2013,Nov,01,01-Nov-2013,0.24
2013,Nov,04,04-Nov-2013,0.24
2013,Nov,05,05-Nov-2013,0.24
2013,Nov,06,06-Nov-2013,0.24
2013,Nov,07,07-Nov-2013,0.24
2013,Nov,08,08-Nov-2013,0.24
2013,Nov,11,11-Nov-2013,0.24
2013,Nov,12,12-Nov-2013,0.24
2013,Nov,13,13-Nov-2013,0.24
2013,Nov,14,14-Nov-2013,0.24
2013,Nov,15,15-Nov-2013,0.24
2013,Nov,18,18-Nov-2013,0.24
2013,Nov,19,19-Nov-2013,0.24
2013,Nov,20,20-Nov-2013,0.24
2013,Nov,21,21-Nov-2013,0.24
2013,Nov,22,22-Nov-2013,0.24
2013,Nov,25,25-Nov-2013,0.24
2013,Nov,26,26-Nov-2013,0.24
2013,Nov,27,27-Nov-2013,0.24
2013,Nov,28,28-Nov-2013,0.24
2013,Nov,29,29-Nov-2013,0.24
2013,Dec,02,02-Dec-2013,0.24
2013,Dec,03,03-Dec-2013,0.24
2013,Dec,04,04-Dec-2013,0.24
2013,Dec,05,05-Dec-2013,0.24
2013,Dec,06,06-Dec-2013,0.24
2013,Dec,09,09-Dec-2013,0.24
2013,Dec,10,10-Dec-2013,0.24
2013,Dec,11,11-Dec-2013,0.24
2013,Dec,12,12-Dec-2013,0.24
2013,Dec,13,13-Dec-2013,0.24
2013,Dec,16,16-Dec-2013,0.24
2013,Dec,17,17-Dec-2013,0.24
2013,Dec,18,18-Dec-2013,0.24
2013,Dec,19,19-Dec-2013,0.25
2013,Dec,20,20-Dec-2013,0.25
2013,Dec,23,23-Dec-2013,0.25
2013,Dec,24,24-Dec-2013,0.25
2013,Dec,26,26-Dec-2013,0.25
2013,Dec,27,27-Dec-2013,0.25
2013,Dec,30,30-Dec-2013,0.25
2013,Dec,31,31-Dec-2013,0.25
