SORA Value Date,Month,Day,Date,SORA Publication Date,Compound SORA - 1 month
2007,Apr,30,30-Apr-2007,2-May-07,2.3754
2007,May,2,2-May-2007,3-May-07,2.3653
2007,May,3,3-May-2007,4-May-07,2.3636
2007,May,4,4-May-2007,7-May-07,2.3536
2007,May,7,7-May-2007,8-May-07,2.3487
2007,May,8,8-May-2007,9-May-07,2.3409
2007,May,9,9-May-2007,10-May-07,2.3346
2007,May,10,10-May-2007,11-May-07,2.3288
2007,May,11,11-May-2007,14-May-07,2.3213
2007,May,14,14-May-2007,15-May-07,2.3184
2007,May,15,15-May-2007,16-May-07,2.3085
2007,May,16,16-May-2007,17-May-07,2.296
2007,May,17,17-May-2007,18-May-07,2.2901
2007,May,18,18-May-2007,21-May-07,2.2611
2007,May,21,21-May-2007,22-May-07,2.2471
2007,May,22,22-May-2007,23-May-07,2.2338
2007,May,23,23-May-2007,24-May-07,2.227
2007,May,24,24-May-2007,25-May-07,2.2157
2007,May,25,25-May-2007,28-May-07,2.1785
2007,May,28,28-May-2007,29-May-07,2.1646
2007,May,29,29-May-2007,30-May-07,2.1499
2007,May,30,30-May-2007,1-Jun-07,2.148
2007,Jun,1,1-Jun-2007,4-Jun-07,2.1323
2007,Jun,4,4-Jun-2007,5-Jun-07,2.1208
2007,Jun,5,5-Jun-2007,6-Jun-07,2.105
2007,Jun,6,6-Jun-2007,7-Jun-07,2.0891
2007,Jun,7,7-Jun-2007,8-Jun-07,2.0768
2007,Jun,8,8-Jun-2007,11-Jun-07,2.0615
2007,Jun,11,11-Jun-2007,12-Jun-07,2.0592
2007,Jun,12,12-Jun-2007,13-Jun-07,2.0592
2007,Jun,13,13-Jun-2007,14-Jun-07,2.0603
2007,Jun,14,14-Jun-2007,15-Jun-07,2.0615
2007,Jun,15,15-Jun-2007,18-Jun-07,2.0983
2007,Jun,18,18-Jun-2007,19-Jun-07,2.1148
2007,Jun,19,19-Jun-2007,20-Jun-07,2.1247
2007,Jun,20,20-Jun-2007,21-Jun-07,2.1396
2007,Jun,21,21-Jun-2007,22-Jun-07,2.1544
2007,Jun,22,22-Jun-2007,25-Jun-07,2.1794
2007,Jun,25,25-Jun-2007,26-Jun-07,2.1797
2007,Jun,26,26-Jun-2007,27-Jun-07,2.1807
2007,Jun,27,27-Jun-2007,28-Jun-07,2.1826
2007,Jun,28,28-Jun-2007,29-Jun-07,2.187
2007,Jun,29,29-Jun-2007,2-Jul-07,2.1871
2007,Jul,2,2-Jul-2007,3-Jul-07,2.1779
2007,Jul,3,3-Jul-2007,4-Jul-07,2.1707
2007,Jul,4,4-Jul-2007,5-Jul-07,2.1734
2007,Jul,5,5-Jul-2007,6-Jul-07,2.184
2007,Jul,6,6-Jul-2007,9-Jul-07,2.2052
2007,Jul,9,9-Jul-2007,10-Jul-07,2.2061
2007,Jul,10,10-Jul-2007,11-Jul-07,2.2092
2007,Jul,11,11-Jul-2007,12-Jul-07,2.2116
2007,Jul,12,12-Jul-2007,13-Jul-07,2.2123
2007,Jul,13,13-Jul-2007,16-Jul-07,2.2137
2007,Jul,16,16-Jul-2007,17-Jul-07,2.2125
2007,Jul,17,17-Jul-2007,18-Jul-07,2.2105
2007,Jul,18,18-Jul-2007,19-Jul-07,2.2127
2007,Jul,19,19-Jul-2007,20-Jul-07,2.2231
2007,Jul,20,20-Jul-2007,23-Jul-07,2.2378
2007,Jul,23,23-Jul-2007,24-Jul-07,2.2394
2007,Jul,24,24-Jul-2007,25-Jul-07,2.2417
2007,Jul,25,25-Jul-2007,26-Jul-07,2.248
2007,Jul,26,26-Jul-2007,27-Jul-07,2.2538
2007,Jul,27,27-Jul-2007,30-Jul-07,2.2595
2007,Jul,30,30-Jul-2007,31-Jul-07,2.2607
2007,Jul,31,31-Jul-2007,1-Aug-07,2.2664
2007,Aug,1,1-Aug-2007,2-Aug-07,2.2707
2007,Aug,2,2-Aug-2007,3-Aug-07,2.2857
2007,Aug,3,3-Aug-2007,6-Aug-07,2.2981
2007,Aug,6,6-Aug-2007,7-Aug-07,2.2975
2007,Aug,7,7-Aug-2007,8-Aug-07,2.2963
2007,Aug,8,8-Aug-2007,10-Aug-07,2.2985
2007,Aug,10,10-Aug-2007,13-Aug-07,2.3216
2007,Aug,13,13-Aug-2007,14-Aug-07,2.3282
2007,Aug,14,14-Aug-2007,15-Aug-07,2.3292
2007,Aug,15,15-Aug-2007,16-Aug-07,2.3319
2007,Aug,16,16-Aug-2007,17-Aug-07,2.3445
2007,Aug,17,17-Aug-2007,20-Aug-07,2.3675
2007,Aug,20,20-Aug-2007,21-Aug-07,2.3698
2007,Aug,21,21-Aug-2007,22-Aug-07,2.3671
2007,Aug,22,22-Aug-2007,23-Aug-07,2.3583
2007,Aug,23,23-Aug-2007,24-Aug-07,2.3514
2007,Aug,24,24-Aug-2007,27-Aug-07,2.3419
2007,Aug,27,27-Aug-2007,28-Aug-07,2.3408
2007,Aug,28,28-Aug-2007,29-Aug-07,2.3401
2007,Aug,29,29-Aug-2007,30-Aug-07,2.3327
2007,Aug,30,30-Aug-2007,31-Aug-07,2.3297
2007,Aug,31,31-Aug-2007,3-Sep-07,2.3293
2007,Sep,3,3-Sep-2007,4-Sep-07,2.3374
2007,Sep,4,4-Sep-2007,5-Sep-07,2.3368
2007,Sep,5,5-Sep-2007,6-Sep-07,2.3342
2007,Sep,6,6-Sep-2007,7-Sep-07,2.3371
2007,Sep,7,7-Sep-2007,10-Sep-07,2.3517
2007,Sep,10,10-Sep-2007,11-Sep-07,2.3439
2007,Sep,11,11-Sep-2007,12-Sep-07,2.3368
2007,Sep,12,12-Sep-2007,13-Sep-07,2.3183
2007,Sep,13,13-Sep-2007,14-Sep-07,2.3035
2007,Sep,14,14-Sep-2007,17-Sep-07,2.2652
2007,Sep,17,17-Sep-2007,18-Sep-07,2.252
2007,Sep,18,18-Sep-2007,19-Sep-07,2.2409
2007,Sep,19,19-Sep-2007,20-Sep-07,2.2277
2007,Sep,20,20-Sep-2007,21-Sep-07,2.2175
2007,Sep,21,21-Sep-2007,24-Sep-07,2.2277
2007,Sep,24,24-Sep-2007,25-Sep-07,2.2271
2007,Sep,25,25-Sep-2007,26-Sep-07,2.2284
2007,Sep,26,26-Sep-2007,27-Sep-07,2.2287
2007,Sep,27,27-Sep-2007,28-Sep-07,2.2305
2007,Sep,28,28-Sep-2007,1-Oct-07,2.2408
2007,Oct,1,1-Oct-2007,2-Oct-07,2.2305
2007,Oct,2,2-Oct-2007,3-Oct-07,2.2175
2007,Oct,3,3-Oct-2007,4-Oct-07,2.1984
2007,Oct,4,4-Oct-2007,5-Oct-07,2.1908
2007,Oct,5,5-Oct-2007,8-Oct-07,2.1659
2007,Oct,8,8-Oct-2007,9-Oct-07,2.1563
2007,Oct,9,9-Oct-2007,10-Oct-07,2.147
2007,Oct,10,10-Oct-2007,11-Oct-07,2.145
2007,Oct,11,11-Oct-2007,12-Oct-07,2.1405
2007,Oct,12,12-Oct-2007,15-Oct-07,2.1561
2007,Oct,15,15-Oct-2007,16-Oct-07,2.1617
2007,Oct,16,16-Oct-2007,17-Oct-07,2.1689
2007,Oct,17,17-Oct-2007,18-Oct-07,2.1807
2007,Oct,18,18-Oct-2007,19-Oct-07,2.1921
2007,Oct,19,19-Oct-2007,22-Oct-07,2.2295
2007,Oct,22,22-Oct-2007,23-Oct-07,2.2345
2007,Oct,23,23-Oct-2007,24-Oct-07,2.2337
2007,Oct,24,24-Oct-2007,25-Oct-07,2.2198
2007,Oct,25,25-Oct-2007,26-Oct-07,2.2091
2007,Oct,26,26-Oct-2007,29-Oct-07,2.1918
2007,Oct,29,29-Oct-2007,30-Oct-07,2.1867
2007,Oct,30,30-Oct-2007,31-Oct-07,2.1888
2007,Oct,31,31-Oct-2007,1-Nov-07,2.1889
2007,Nov,1,1-Nov-2007,2-Nov-07,2.1956
2007,Nov,2,2-Nov-2007,5-Nov-07,2.2273
2007,Nov,5,5-Nov-2007,6-Nov-07,2.2267
2007,Nov,6,6-Nov-2007,7-Nov-07,2.206
2007,Nov,7,7-Nov-2007,9-Nov-07,2.1206
2007,Nov,9,9-Nov-2007,12-Nov-07,2.0847
2007,Nov,12,12-Nov-2007,13-Nov-07,2.0813
2007,Nov,13,13-Nov-2007,14-Nov-07,2.074
2007,Nov,14,14-Nov-2007,15-Nov-07,2.0595
2007,Nov,15,15-Nov-2007,16-Nov-07,2.0431
2007,Nov,16,16-Nov-2007,19-Nov-07,1.9624
2007,Nov,19,19-Nov-2007,20-Nov-07,1.9323
2007,Nov,20,20-Nov-2007,21-Nov-07,1.9024
2007,Nov,21,21-Nov-2007,22-Nov-07,1.873
2007,Nov,22,22-Nov-2007,23-Nov-07,1.8528
2007,Nov,23,23-Nov-2007,26-Nov-07,1.8447
2007,Nov,26,26-Nov-2007,27-Nov-07,1.8324
2007,Nov,27,27-Nov-2007,28-Nov-07,1.8153
2007,Nov,28,28-Nov-2007,29-Nov-07,1.7889
2007,Nov,29,29-Nov-2007,30-Nov-07,1.7518
2007,Nov,30,30-Nov-2007,3-Dec-07,1.6126
2007,Dec,3,3-Dec-2007,4-Dec-07,1.5629
2007,Dec,4,4-Dec-2007,5-Dec-07,1.5092
2007,Dec,5,5-Dec-2007,6-Dec-07,1.4563
2007,Dec,6,6-Dec-2007,7-Dec-07,1.4355
2007,Dec,7,7-Dec-2007,10-Dec-07,1.4187
2007,Dec,10,10-Dec-2007,11-Dec-07,1.3881
2007,Dec,11,11-Dec-2007,12-Dec-07,1.3596
2007,Dec,12,12-Dec-2007,13-Dec-07,1.3243
2007,Dec,13,13-Dec-2007,14-Dec-07,1.3013
2007,Dec,14,14-Dec-2007,17-Dec-07,1.2937
2007,Dec,17,17-Dec-2007,18-Dec-07,1.2935
2007,Dec,18,18-Dec-2007,19-Dec-07,1.2758
2007,Dec,19,19-Dec-2007,21-Dec-07,1.2034
2007,Dec,21,21-Dec-2007,24-Dec-07,1.0985
2007,Dec,24,24-Dec-2007,26-Dec-07,1.0169
2007,Dec,26,26-Dec-2007,27-Dec-07,0.9837
2007,Dec,27,27-Dec-2007,28-Dec-07,0.9528
2007,Dec,28,28-Dec-2007,31-Dec-07,0.9049
2007,Dec,31,31-Dec-2007,2-Jan-08,0.897
2008,Jan,2,2-Jan-2008,3-Jan-08,0.8899
2008,Jan,3,3-Jan-2008,4-Jan-08,0.8884
2008,Jan,4,4-Jan-2008,7-Jan-08,0.8905
2008,Jan,7,7-Jan-2008,8-Jan-08,0.883
2008,Jan,8,8-Jan-2008,9-Jan-08,0.8776
2008,Jan,9,9-Jan-2008,10-Jan-08,0.8763
2008,Jan,10,10-Jan-2008,11-Jan-08,0.8776
2008,Jan,11,11-Jan-2008,14-Jan-08,0.8804
2008,Jan,14,14-Jan-2008,15-Jan-08,0.8662
2008,Jan,15,15-Jan-2008,16-Jan-08,0.8543
2008,Jan,16,16-Jan-2008,17-Jan-08,0.8442
2008,Jan,17,17-Jan-2008,18-Jan-08,0.835
2008,Jan,18,18-Jan-2008,21-Jan-08,0.9082
2008,Jan,21,21-Jan-2008,22-Jan-08,0.9332
2008,Jan,22,22-Jan-2008,23-Jan-08,0.9589
2008,Jan,23,23-Jan-2008,24-Jan-08,0.9784
2008,Jan,24,24-Jan-2008,25-Jan-08,0.9986
2008,Jan,25,25-Jan-2008,28-Jan-08,1.0654
2008,Jan,28,28-Jan-2008,29-Jan-08,1.0943
2008,Jan,29,29-Jan-2008,30-Jan-08,1.1324
2008,Jan,30,30-Jan-2008,31-Jan-08,1.1708
2008,Jan,31,31-Jan-2008,1-Feb-08,1.1956
2008,Feb,1,1-Feb-2008,4-Feb-08,1.2766
2008,Feb,4,4-Feb-2008,5-Feb-08,1.306
2008,Feb,5,5-Feb-2008,6-Feb-08,1.3339
2008,Feb,6,6-Feb-2008,11-Feb-08,1.4609
2008,Feb,11,11-Feb-2008,12-Feb-08,1.469
2008,Feb,12,12-Feb-2008,13-Feb-08,1.478
2008,Feb,13,13-Feb-2008,14-Feb-08,1.4794
2008,Feb,14,14-Feb-2008,15-Feb-08,1.475
2008,Feb,15,15-Feb-2008,18-Feb-08,1.4543
2008,Feb,18,18-Feb-2008,19-Feb-08,1.4452
2008,Feb,19,19-Feb-2008,20-Feb-08,1.4371
2008,Feb,20,20-Feb-2008,21-Feb-08,1.4312
2008,Feb,21,21-Feb-2008,22-Feb-08,1.4244
2008,Feb,22,22-Feb-2008,25-Feb-08,1.4082
2008,Feb,25,25-Feb-2008,26-Feb-08,1.401
2008,Feb,26,26-Feb-2008,27-Feb-08,1.3932
2008,Feb,27,27-Feb-2008,28-Feb-08,1.3801
2008,Feb,28,28-Feb-2008,29-Feb-08,1.3666
2008,Feb,29,29-Feb-2008,3-Mar-08,1.268
2008,Mar,3,3-Mar-2008,4-Mar-08,1.2458
2008,Mar,4,4-Mar-2008,5-Mar-08,1.2264
2008,Mar,5,5-Mar-2008,6-Mar-08,1.2086
2008,Mar,6,6-Mar-2008,7-Mar-08,1.1835
2008,Mar,7,7-Mar-2008,10-Mar-08,1.0732
2008,Mar,10,10-Mar-2008,11-Mar-08,1.0318
2008,Mar,11,11-Mar-2008,12-Mar-08,0.9967
2008,Mar,12,12-Mar-2008,13-Mar-08,0.9609
2008,Mar,13,13-Mar-2008,14-Mar-08,0.9342
2008,Mar,14,14-Mar-2008,17-Mar-08,0.8786
2008,Mar,17,17-Mar-2008,18-Mar-08,0.869
2008,Mar,18,18-Mar-2008,19-Mar-08,0.8593
2008,Mar,19,19-Mar-2008,20-Mar-08,0.8481
2008,Mar,20,20-Mar-2008,24-Mar-08,0.814
2008,Mar,24,24-Mar-2008,25-Mar-08,0.8108
2008,Mar,25,25-Mar-2008,26-Mar-08,0.8075
2008,Mar,26,26-Mar-2008,27-Mar-08,0.7947
2008,Mar,27,27-Mar-2008,28-Mar-08,0.7837
2008,Mar,28,28-Mar-2008,31-Mar-08,0.7635
2008,Mar,31,31-Mar-2008,1-Apr-08,0.7529
2008,Apr,1,1-Apr-2008,2-Apr-08,0.7391
2008,Apr,2,2-Apr-2008,3-Apr-08,0.7253
2008,Apr,3,3-Apr-2008,4-Apr-08,0.7105
2008,Apr,4,4-Apr-2008,7-Apr-08,0.6831
2008,Apr,7,7-Apr-2008,8-Apr-08,0.6874
2008,Apr,8,8-Apr-2008,9-Apr-08,0.6904
2008,Apr,9,9-Apr-2008,10-Apr-08,0.6862
2008,Apr,10,10-Apr-2008,11-Apr-08,0.6894
2008,Apr,11,11-Apr-2008,14-Apr-08,0.7024
2008,Apr,14,14-Apr-2008,15-Apr-08,0.6992
2008,Apr,15,15-Apr-2008,16-Apr-08,0.6961
2008,Apr,16,16-Apr-2008,17-Apr-08,0.694
2008,Apr,17,17-Apr-2008,18-Apr-08,0.6761
2008,Apr,18,18-Apr-2008,21-Apr-08,0.6038
2008,Apr,21,21-Apr-2008,22-Apr-08,0.5786
2008,Apr,22,22-Apr-2008,23-Apr-08,0.5513
2008,Apr,23,23-Apr-2008,24-Apr-08,0.5242
2008,Apr,24,24-Apr-2008,25-Apr-08,0.5031
2008,Apr,25,25-Apr-2008,28-Apr-08,0.4965
2008,Apr,28,28-Apr-2008,29-Apr-08,0.5101
2008,Apr,29,29-Apr-2008,30-Apr-08,0.5217
2008,Apr,30,30-Apr-2008,2-May-08,0.5453
2008,May,2,2-May-2008,5-May-08,0.5671
2008,May,5,5-May-2008,6-May-08,0.5653
2008,May,6,6-May-2008,7-May-08,0.5613
2008,May,7,7-May-2008,8-May-08,0.5553
2008,May,8,8-May-2008,9-May-08,0.5571
2008,May,9,9-May-2008,12-May-08,0.5929
2008,May,12,12-May-2008,13-May-08,0.6056
2008,May,13,13-May-2008,14-May-08,0.6165
2008,May,14,14-May-2008,15-May-08,0.6286
2008,May,15,15-May-2008,16-May-08,0.6319
2008,May,16,16-May-2008,20-May-08,0.6622
2008,May,20,20-May-2008,21-May-08,0.6719
2008,May,21,21-May-2008,22-May-08,0.6782
2008,May,22,22-May-2008,23-May-08,0.694
2008,May,23,23-May-2008,26-May-08,0.7295
2008,May,26,26-May-2008,27-May-08,0.728
2008,May,27,27-May-2008,28-May-08,0.724
2008,May,28,28-May-2008,29-May-08,0.7052
2008,May,29,29-May-2008,30-May-08,0.6888
2008,May,30,30-May-2008,2-Jun-08,0.6484
2008,Jun,2,2-Jun-2008,3-Jun-08,0.6314
2008,Jun,3,3-Jun-2008,4-Jun-08,0.6122
2008,Jun,4,4-Jun-2008,5-Jun-08,0.5907
2008,Jun,5,5-Jun-2008,6-Jun-08,0.5804
2008,Jun,6,6-Jun-2008,9-Jun-08,0.5543
2008,Jun,9,9-Jun-2008,10-Jun-08,0.5383
2008,Jun,10,10-Jun-2008,11-Jun-08,0.523
2008,Jun,11,11-Jun-2008,12-Jun-08,0.5063
2008,Jun,12,12-Jun-2008,13-Jun-08,0.4874
2008,Jun,13,13-Jun-2008,16-Jun-08,0.446
2008,Jun,16,16-Jun-2008,17-Jun-08,0.4378
2008,Jun,17,17-Jun-2008,18-Jun-08,0.425
2008,Jun,18,18-Jun-2008,19-Jun-08,0.4143
2008,Jun,19,19-Jun-2008,20-Jun-08,0.4079
2008,Jun,20,20-Jun-2008,23-Jun-08,0.3935
2008,Jun,23,23-Jun-2008,24-Jun-08,0.3783
2008,Jun,24,24-Jun-2008,25-Jun-08,0.3606
2008,Jun,25,25-Jun-2008,26-Jun-08,0.3438
2008,Jun,26,26-Jun-2008,27-Jun-08,0.3309
2008,Jun,27,27-Jun-2008,30-Jun-08,0.3334
2008,Jun,30,30-Jun-2008,1-Jul-08,0.3363
2008,Jul,1,1-Jul-2008,2-Jul-08,0.3277
2008,Jul,2,2-Jul-2008,3-Jul-08,0.3247
2008,Jul,3,3-Jul-2008,4-Jul-08,0.328
2008,Jul,4,4-Jul-2008,7-Jul-08,0.3396
2008,Jul,7,7-Jul-2008,8-Jul-08,0.3405
2008,Jul,8,8-Jul-2008,9-Jul-08,0.3424
2008,Jul,9,9-Jul-2008,10-Jul-08,0.3435
2008,Jul,10,10-Jul-2008,11-Jul-08,0.3451
2008,Jul,11,11-Jul-2008,14-Jul-08,0.3543
2008,Jul,14,14-Jul-2008,15-Jul-08,0.357
2008,Jul,15,15-Jul-2008,16-Jul-08,0.3594
2008,Jul,16,16-Jul-2008,17-Jul-08,0.3598
2008,Jul,17,17-Jul-2008,18-Jul-08,0.3676
2008,Jul,18,18-Jul-2008,21-Jul-08,0.3753
2008,Jul,21,21-Jul-2008,22-Jul-08,0.3755
2008,Jul,22,22-Jul-2008,23-Jul-08,0.3793
2008,Jul,23,23-Jul-2008,24-Jul-08,0.385
2008,Jul,24,24-Jul-2008,25-Jul-08,0.3922
2008,Jul,25,25-Jul-2008,28-Jul-08,0.3908
2008,Jul,28,28-Jul-2008,29-Jul-08,0.3804
2008,Jul,29,29-Jul-2008,30-Jul-08,0.3676
2008,Jul,30,30-Jul-2008,31-Jul-08,0.3612
2008,Jul,31,31-Jul-2008,1-Aug-08,0.3429
2008,Aug,1,1-Aug-2008,4-Aug-08,0.3453
2008,Aug,4,4-Aug-2008,5-Aug-08,0.3423
2008,Aug,5,5-Aug-2008,6-Aug-08,0.3388
2008,Aug,6,6-Aug-2008,7-Aug-08,0.3376
2008,Aug,7,7-Aug-2008,8-Aug-08,0.3391
2008,Aug,8,8-Aug-2008,11-Aug-08,0.3556
2008,Aug,11,11-Aug-2008,12-Aug-08,0.3646
2008,Aug,12,12-Aug-2008,13-Aug-08,0.376
2008,Aug,13,13-Aug-2008,14-Aug-08,0.3876
2008,Aug,14,14-Aug-2008,15-Aug-08,0.4018
2008,Aug,15,15-Aug-2008,18-Aug-08,0.4688
2008,Aug,18,18-Aug-2008,19-Aug-08,0.4822
2008,Aug,19,19-Aug-2008,20-Aug-08,0.4925
2008,Aug,20,20-Aug-2008,21-Aug-08,0.5003
2008,Aug,21,21-Aug-2008,22-Aug-08,0.5129
2008,Aug,22,22-Aug-2008,25-Aug-08,0.5315
2008,Aug,25,25-Aug-2008,26-Aug-08,0.5383
2008,Aug,26,26-Aug-2008,27-Aug-08,0.5439
2008,Aug,27,27-Aug-2008,28-Aug-08,0.5513
2008,Aug,28,28-Aug-2008,29-Aug-08,0.5644
2008,Aug,29,29-Aug-2008,1-Sep-08,0.6094
2008,Sep,1,1-Sep-2008,2-Sep-08,0.6148
2008,Sep,2,2-Sep-2008,3-Sep-08,0.6223
2008,Sep,3,3-Sep-2008,4-Sep-08,0.6327
2008,Sep,4,4-Sep-2008,5-Sep-08,0.6462
2008,Sep,5,5-Sep-2008,8-Sep-08,0.6905
2008,Sep,8,8-Sep-2008,9-Sep-08,0.6997
2008,Sep,9,9-Sep-2008,10-Sep-08,0.7089
2008,Sep,10,10-Sep-2008,11-Sep-08,0.7176
2008,Sep,11,11-Sep-2008,12-Sep-08,0.7268
2008,Sep,12,12-Sep-2008,15-Sep-08,0.7471
2008,Sep,15,15-Sep-2008,16-Sep-08,0.747
2008,Sep,16,16-Sep-2008,17-Sep-08,0.755
2008,Sep,17,17-Sep-2008,18-Sep-08,0.7657
2008,Sep,18,18-Sep-2008,19-Sep-08,0.7921
2008,Sep,19,19-Sep-2008,22-Sep-08,0.8637
2008,Sep,22,22-Sep-2008,23-Sep-08,0.8902
2008,Sep,23,23-Sep-2008,24-Sep-08,0.9215
2008,Sep,24,24-Sep-2008,25-Sep-08,0.9504
2008,Sep,25,25-Sep-2008,26-Sep-08,0.9866
2008,Sep,26,26-Sep-2008,29-Sep-08,1.0898
2008,Sep,29,29-Sep-2008,30-Sep-08,1.1193
2008,Sep,30,30-Sep-2008,2-Oct-08,1.1963
2008,Oct,2,2-Oct-2008,3-Oct-08,1.2178
2008,Oct,3,3-Oct-2008,6-Oct-08,1.2261
2008,Oct,6,6-Oct-2008,7-Oct-08,1.2261
2008,Oct,7,7-Oct-2008,8-Oct-08,1.2196
2008,Oct,8,8-Oct-2008,9-Oct-08,1.2156
2008,Oct,9,9-Oct-2008,10-Oct-08,1.2056
2008,Oct,10,10-Oct-2008,13-Oct-08,1.1583
2008,Oct,13,13-Oct-2008,14-Oct-08,1.146
2008,Oct,14,14-Oct-2008,15-Oct-08,1.1372
2008,Oct,15,15-Oct-2008,16-Oct-08,1.1242
2008,Oct,16,16-Oct-2008,17-Oct-08,1.099
2008,Oct,17,17-Oct-2008,20-Oct-08,0.9945
2008,Oct,20,20-Oct-2008,21-Oct-08,0.9592
2008,Oct,21,21-Oct-2008,22-Oct-08,0.9201
2008,Oct,22,22-Oct-2008,23-Oct-08,0.8756
2008,Oct,23,23-Oct-2008,24-Oct-08,0.8266
2008,Oct,24,24-Oct-2008,28-Oct-08,0.6508
2008,Oct,28,28-Oct-2008,29-Oct-08,0.6102
2008,Oct,29,29-Oct-2008,30-Oct-08,0.5847
2008,Oct,30,30-Oct-2008,31-Oct-08,0.5867
2008,Oct,31,31-Oct-2008,3-Nov-08,0.4896
2008,Nov,3,3-Nov-2008,4-Nov-08,0.4712
2008,Nov,4,4-Nov-2008,5-Nov-08,0.4487
2008,Nov,5,5-Nov-2008,6-Nov-08,0.4248
2008,Nov,6,6-Nov-2008,7-Nov-08,0.4013
2008,Nov,7,7-Nov-2008,10-Nov-08,0.3535
2008,Nov,10,10-Nov-2008,11-Nov-08,0.347
2008,Nov,11,11-Nov-2008,12-Nov-08,0.3516
2008,Nov,12,12-Nov-2008,13-Nov-08,0.3609
2008,Nov,13,13-Nov-2008,14-Nov-08,0.3683
2008,Nov,14,14-Nov-2008,17-Nov-08,0.3783
2008,Nov,17,17-Nov-2008,18-Nov-08,0.3822
2008,Nov,18,18-Nov-2008,19-Nov-08,0.3793
2008,Nov,19,19-Nov-2008,20-Nov-08,0.3787
2008,Nov,20,20-Nov-2008,21-Nov-08,0.3809
2008,Nov,21,21-Nov-2008,24-Nov-08,0.4101
2008,Nov,24,24-Nov-2008,25-Nov-08,0.4176
2008,Nov,25,25-Nov-2008,26-Nov-08,0.4236
2008,Nov,26,26-Nov-2008,27-Nov-08,0.4286
2008,Nov,27,27-Nov-2008,28-Nov-08,0.4331
2008,Nov,28,28-Nov-2008,1-Dec-08,0.4258
2008,Dec,1,1-Dec-2008,2-Dec-08,0.4278
2008,Dec,2,2-Dec-2008,3-Dec-08,0.4279
2008,Dec,3,3-Dec-2008,4-Dec-08,0.4316
2008,Dec,4,4-Dec-2008,5-Dec-08,0.4421
2008,Dec,5,5-Dec-2008,9-Dec-08,0.4937
2008,Dec,9,9-Dec-2008,10-Dec-08,0.5047
2008,Dec,10,10-Dec-2008,11-Dec-08,0.5102
2008,Dec,11,11-Dec-2008,12-Dec-08,0.4997
2008,Dec,12,12-Dec-2008,15-Dec-08,0.4512
2008,Dec,15,15-Dec-2008,16-Dec-08,0.4348
2008,Dec,16,16-Dec-2008,17-Dec-08,0.4195
2008,Dec,17,17-Dec-2008,18-Dec-08,0.4113
2008,Dec,18,18-Dec-2008,19-Dec-08,0.412
2008,Dec,19,19-Dec-2008,22-Dec-08,0.4166
2008,Dec,22,22-Dec-2008,23-Dec-08,0.4175
2008,Dec,23,23-Dec-2008,24-Dec-08,0.4177
2008,Dec,24,24-Dec-2008,26-Dec-08,0.412
2008,Dec,26,26-Dec-2008,29-Dec-08,0.3987
2008,Dec,29,29-Dec-2008,30-Dec-08,0.3931
2008,Dec,30,30-Dec-2008,31-Dec-08,0.3899
2008,Dec,31,31-Dec-2008,2-Jan-09,0.3737
2009,Jan,2,2-Jan-2009,5-Jan-09,0.3591
2009,Jan,5,5-Jan-2009,6-Jan-09,0.3499
2009,Jan,6,6-Jan-2009,7-Jan-09,0.3381
2009,Jan,7,7-Jan-2009,8-Jan-09,0.3253
2009,Jan,8,8-Jan-2009,9-Jan-09,0.3118
2009,Jan,9,9-Jan-2009,12-Jan-09,0.2828
2009,Jan,12,12-Jan-2009,13-Jan-09,0.277
2009,Jan,13,13-Jan-2009,14-Jan-09,0.2709
2009,Jan,14,14-Jan-2009,15-Jan-09,0.2658
2009,Jan,15,15-Jan-2009,16-Jan-09,0.2633
2009,Jan,16,16-Jan-2009,19-Jan-09,0.2491
2009,Jan,19,19-Jan-2009,20-Jan-09,0.2366
2009,Jan,20,20-Jan-2009,21-Jan-09,0.2232
2009,Jan,21,21-Jan-2009,22-Jan-09,0.2104
2009,Jan,22,22-Jan-2009,23-Jan-09,0.1963
2009,Jan,23,23-Jan-2009,28-Jan-09,0.149
2009,Jan,28,28-Jan-2009,29-Jan-09,0.1413
2009,Jan,29,29-Jan-2009,30-Jan-09,0.1336
2009,Jan,30,30-Jan-2009,2-Feb-09,0.1288
2009,Feb,2,2-Feb-2009,3-Feb-09,0.1251
2009,Feb,3,3-Feb-2009,4-Feb-09,0.1221
2009,Feb,4,4-Feb-2009,5-Feb-09,0.118
2009,Feb,5,5-Feb-2009,6-Feb-09,0.1159
2009,Feb,6,6-Feb-2009,9-Feb-09,0.1153
2009,Feb,9,9-Feb-2009,10-Feb-09,0.1166
2009,Feb,10,10-Feb-2009,11-Feb-09,0.1175
2009,Feb,11,11-Feb-2009,12-Feb-09,0.118
2009,Feb,12,12-Feb-2009,13-Feb-09,0.119
2009,Feb,13,13-Feb-2009,16-Feb-09,0.1255
2009,Feb,16,16-Feb-2009,17-Feb-09,0.128
2009,Feb,17,17-Feb-2009,18-Feb-09,0.1322
2009,Feb,18,18-Feb-2009,19-Feb-09,0.1358
2009,Feb,19,19-Feb-2009,20-Feb-09,0.1414
2009,Feb,20,20-Feb-2009,23-Feb-09,0.1617
2009,Feb,23,23-Feb-2009,24-Feb-09,0.1672
2009,Feb,24,24-Feb-2009,25-Feb-09,0.1712
2009,Feb,25,25-Feb-2009,26-Feb-09,0.1721
